did,handle,avatar,banner,description,display_name,followers_count,follows_count,indexed_at,labels,posts_count,viewer,py_type,is_frequent_poster
did:plc:34kthoe23e5kl7kx2q7qz37i,alishagrauso.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:34kthoe23e5kl7kx2q7qz37i/bafkreibwaujkdvqqedulactfsel44tcdrndpk4mjwpsgjoltxxp2wfhaxa@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:34kthoe23e5kl7kx2q7qz37i/bafkreihcvp4ztzmarzemik63bw2awosyuiizebbahs65qlck7pwmnwcgvu@jpeg,"Features Editor & Writer | Pittsburgh sports, literature, history, politics, weird stuff, ADHD, nature & conservation | Views mine | Bit of a mongoose | She/her",Alisha Grauso,1149,887,2024-02-29T17:37:01.209Z,[],2292,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:vqtp5dj2o6rqnge56sz2db5a,planet4589.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:vqtp5dj2o6rqnge56sz2db5a/bafkreia5qbrxbik6jmxiednbz2ldv4rgogbusmrchnvnexxfzyh3wjzlqu@jpeg,,"Astrophysicist 
",Jonathan McDowell ,3682,1158,2024-01-26T00:03:02.444Z,[],1282,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:25jiwzm7tyxhrdmd4mqz3oqn,rzhongnotes.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:25jiwzm7tyxhrdmd4mqz3oqn/bafkreibgv2flojrv6dz6jjslytsb3lm4inpckd672npzowo4rxs24oumkm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:25jiwzm7tyxhrdmd4mqz3oqn/bafkreihpq66erw76pgsor6xwlymw6wekcdorughcz5ssakqfbjpzfjlgsa@jpeg,I look at politics in China and the United States. I will also yell about my cats and video games here ,Rui Zhong 钟瑞,783,120,2024-01-26T00:03:20.748Z,[],1064,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:txx6is4ymahmegaszqq4vpou,adamcsharp.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:txx6is4ymahmegaszqq4vpou/bafkreibbqrzjaal5tdkm7jgbb43khzfkyoz6ofjrwaia7lbpwip63jct7a@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:txx6is4ymahmegaszqq4vpou/bafkreif5wl6bspj2xmxawhrks2z4jqfapapzfzwihl6bok2xcb2v55tfrq@jpeg,"1. Writer (https://www.adamsharp.me/)
2. Obsessed with lists
3. COMMON PEOPLE
4. THE CORRECT ORDER OF BISCUITS
5. THE WHEEL IS SPINNING BUT THE HAMSTER IS DEAD (http://geni.us/yDxa)",Adam Sharp,4094,2854,2024-01-26T01:33:35.659Z,[],1527,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:nudf6rhrn6lsrkztelssytv2,mangmangmang.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:nudf6rhrn6lsrkztelssytv2/bafkreickz2nkzjt637un7enaitmiv7x6ua7ljougdpdqnsoruhmd2qxuei@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:nudf6rhrn6lsrkztelssytv2/bafkreia2la2nzqa6jw32de7pgnfo3h7zsapajwd5gdgky66yujch74a43e@jpeg,boring machine ,"mang mang, my baby shot me down",253,266,2024-03-13T06:42:19.844Z,"[Label(cts='1970-01-01T00:00:00.000Z', src='did:plc:nudf6rhrn6lsrkztelssytv2', uri='at://did:plc:nudf6rhrn6lsrkztelssytv2/app.bsky.actor.profile/self', val='!no-unauthenticated', cid='bafyreiep7abww2tyrstlnibdtvirdgc32cg3lo4wh2yvjulqv7tsiw274m', neg=None, py_type='com.atproto.label.defs#label')]",1413,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:myqic77tkmdhmaufgkvj43hr,kjhealy.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:myqic77tkmdhmaufgkvj43hr/bafkreig2gmg7g3ssdjjc4uehbdbbxazy5f75o4yc2geuxehrarodo7tyxm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:myqic77tkmdhmaufgkvj43hr/bafkreic6hzjpklkknjnox2rlhmczvbbdcrj3jvzsfwyiconaiyxg7j754e@jpeg,"Professor of Sociology at Duke University. 
https://kieranhealy.org / 
https://theordinalsociety.com",Kieran Healy,7028,176,2024-01-26T00:08:24.680Z,[],1404,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:ddvus7otnqtlh7fdooxm6qat,maxkennerly.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ddvus7otnqtlh7fdooxm6qat/bafkreid6chzk524fo6iggzwv2fmo3ra2znucsqedfecutgw6ic4dnxyeom@jpeg,,"17 years in court as a law-talking guy for plaintiffs, now a mix of stuff. Posts too much about politics.

email max@kennerlylaw.com",Max Kennerly,20074,761,2024-01-25T23:55:07.120Z,[],1840,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:ul5n745uxwymqppvpiwtpoa5,mikedrucker.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ul5n745uxwymqppvpiwtpoa5/bafkreia5g3uvhgvrvulhx644kvfw7oy2g6vzmhyqcswy4es7byd72zmf2u@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ul5n745uxwymqppvpiwtpoa5/bafkreiak6qrnrjrsaumcdjhxgzf5olkigqbm2vqwk5zwsxdhhrxferltsq@jpeg,Emmy-nominated TV writer and comedian. wrote a book about Silent Hill 2. Newsletter: https://tinyurl.com/ytjvhjsb Email: mikedruckerisdead @ gmail .com,Mike Drucker,22545,407,2024-01-25T23:56:31.615Z,[],373,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:64zyeexwq37nx6h7xvke4cow,joshuaphill.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:64zyeexwq37nx6h7xvke4cow/bafkreienx53sv34n2mfok4vi5canix2eyt23t65sz2swg5rulfnkyakfkq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:64zyeexwq37nx6h7xvke4cow/bafkreigp7yvrpqrjqxpdy4ee7lpvjhfvpqvzi2wagqvf3pq4xas6whjd2u@jpeg,"Earthseed | Abolition | Anti-capitalism

Read my writing, if you want 👇🏻
www.jphilll.com

Or support my work on Kofi if you're so inclined! 
https://ko-fi.com/joshuaphill",Josh,19876,498,2024-01-25T23:48:55.396Z,[],3687,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:2jspkem5l66pgvdhkcibmh3d,oregonzoo.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:2jspkem5l66pgvdhkcibmh3d/bafkreibtnn7stpsk7vwcr2y5eozfb2ev6cmdwaty7tuxxehyvw42t6jfbu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:2jspkem5l66pgvdhkcibmh3d/bafkreihftf7lggvmfaxvazba2lv2x5o76zvtp6ovyrv6soah5b3zo5avxu@jpeg,Together for Wildlife,Oregon Zoo,43976,9,2024-01-25T23:56:49.445Z,[],97,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:nehcwc3ng5igejopsi5fnqrr,alexanderchee.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:nehcwc3ng5igejopsi5fnqrr/bafkreidkrf2gscbdxa4am3rhsxykp2zqrutnlom7fmjmyoudjqtpyuia2y@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:nehcwc3ng5igejopsi5fnqrr/bafkreiaod3ekckzgxwcfutggjxlfuvw2mpw6g76oqefqfac53q5v4eahza@jpeg,"Novelist and essayist, most recently author of How to Write an Autobiographical Novel. Professor of Creative Writing at Dartmouth College. He/him. ",Alexander Chee,7868,1847,2024-02-21T00:04:44.357Z,[],2846,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:k4ukvr5nt2ondn2i4kfnyqw6,funranium.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:k4ukvr5nt2ondn2i4kfnyqw6/bafkreigsi556mm4irxspf4dcwbjchlyoqnl33ankp4rliuiw76aksrjk7e@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:k4ukvr5nt2ondn2i4kfnyqw6/bafkreicbq546enidweypwnxsbtg5gt3kqvslo7i6ohjxdzyjxauyam3ctq@jpeg,"The Cenobite of Sharing

The Black Blood of the Earth and Steins of Science guy. Everyone’s friendly internet laser safety officer and health physicist. Happy to answer Antarctica questions.

www.funraniumlabs.com",Funranium (AKA Phil Broughton),3503,411,2024-01-25T23:59:30.211Z,[],15497,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,True
did:plc:7ikl5b575otp6uxqsddmvuzh,theferocity.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7ikl5b575otp6uxqsddmvuzh/bafkreibxomt3zfnirk2rxzrp273lxzfrzhh6wje27wdmwtuqgzsjnr3gku@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:7ikl5b575otp6uxqsddmvuzh/bafkreiebxbald3b3kjuztsonsw33zl6gcsn7gmteuziysfmxw32hd7g4mm@jpeg,"Winner of the 2019 Kirkus Prize for Nonfiction and the 2023 Anisfield-Wolf Award for Poetry. Also, I cohost the podcast VIBE CHECK.",Saeed Jones,29945,1167,2024-01-26T00:08:04.911Z,[],4524,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:3hpkklsnpkv65xf46q7mnibn,quinnae.com,https://cdn.bsky.app/img/avatar/plain/did:plc:3hpkklsnpkv65xf46q7mnibn/bafkreie5alvyfeyjeeukwymz6jakz42nds3y35ypd67mtqx3gkyplll5aa@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:3hpkklsnpkv65xf46q7mnibn/bafkreibskmtf7visvzjv3d5yabpwmplq2i66sopavs2oe6potchvqniuki@jpeg,"Sociologist, Mistress of Information Systems || A techie TransLatina Ph.D Candidate at the UW iSchool || The Saturday Paper VG Columnist || 📍Seattle || 🏳️‍⚧️ || Author of LOG OFF; preorder here! https://www.littlepuss.net/logoff",Katherine Alejandra Cross,2967,271,2024-03-16T10:23:23.548Z,[],2919,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:6vwezbhj7wwowu4sbur5npjk,erictopol.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:6vwezbhj7wwowu4sbur5npjk/bafkreihbab5kozffhxcmr5jcbc5cl6aumtdffgkjdug4g5jm2dxlfwvkvi@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:6vwezbhj7wwowu4sbur5npjk/bafkreihd4f7hbkbvgmhadnufstgw5acnbv52kdfkxfhza5a3e24wlirh6i@jpeg,"physician-scientist, author, editor 

https://www.scripps.edu/faculty/topol/
https://erictopol.substack.com",Eric Topol,16661,109,2024-01-26T00:12:52.295Z,[],514,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:52ecd2d4or75ecwgcuw3cg3u,edyong209.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:52ecd2d4or75ecwgcuw3cg3u/bafkreignqooifdox77b5p4p3sncblx2cz6h3rni22jcr3kl26dxwmk26ce@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:52ecd2d4or75ecwgcuw3cg3u/bafkreiclg43w362vfkrhjp6eztl2emqpoxm7cx43t3ml6agtirzwagzjey@jpeg,"Writer, journalist. Science, health. Pandemics, animals. Many words, some awards. AN IMMENSE WORLD, I CONTAIN MULTITUDES. Married to Liz Neeley, parent to Typo. he/him

Edyong.me",Ed Yong,70112,283,2024-01-25T23:53:08.362Z,[],1005,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:ln3gpltnasf2s65hinoqc3s4,clpolk.com,https://cdn.bsky.app/img/avatar/plain/did:plc:ln3gpltnasf2s65hinoqc3s4/bafkreiehlmsgkad3ntgghrctkvv6dbg53jvf7klkwlyc54nxkwpeyimfey@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ln3gpltnasf2s65hinoqc3s4/bafkreibursxhkknjqddxr72mbmisup3hvpukdkpbqghiijzbv53vkygg6y@jpeg,I write stuff. I knit stuff. I cook stuff. Ask me about my weird little books. https://clpolk.link/,C. L. Polk,4847,633,2024-01-26T00:19:08.758Z,"[Label(cts='1970-01-01T00:00:00.000Z', src='did:plc:ln3gpltnasf2s65hinoqc3s4', uri='at://did:plc:ln3gpltnasf2s65hinoqc3s4/app.bsky.actor.profile/self', val='!no-unauthenticated', cid='bafyreig5iqx45jffdklzx5s47rxh7g5v2igtfdzgqlycl5f7izunvgfbmu', neg=None, py_type='com.atproto.label.defs#label')]",3730,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:occa6kzqgepazfwcyzzfljbr,davidjroth.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:occa6kzqgepazfwcyzzfljbr/bafkreicubzv2oodt2yqbinsrgwwwanvcgwgeghberfnfesj5ktury3s3xe@jpeg,,The flannel dunce.,David_j_roth,25872,1281,2024-01-25T23:58:22.326Z,[],3008,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:lvwodiqbcwtvas6n4nfpkokt,surcomplicated.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:lvwodiqbcwtvas6n4nfpkokt/bafkreihvrgogtoh7ezupg5ztct4nump7r3yyzjfleyrmrzpwh6tubrqvea@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:lvwodiqbcwtvas6n4nfpkokt/bafkreihtkhxvhh6jcesgwt3plhy5dzanbegbjbxatlxyoxbae6assfn4im@jpeg,"Staunch liberal, hopeful Georgist, moderate intuitionist. Hoping to one day pass on an even better world than the one I inherited. Retweet =/= Endorsement",Zoomer Antimillenarian,836,178,2024-01-26T00:26:11.171Z,"[Label(cts='1970-01-01T00:00:00.000Z', src='did:plc:lvwodiqbcwtvas6n4nfpkokt', uri='at://did:plc:lvwodiqbcwtvas6n4nfpkokt/app.bsky.actor.profile/self', val='!no-unauthenticated', cid='bafyreigqbboswk47khpf7iijecywipii5nmd3xldrexdvvztgdgp6md2di', neg=None, py_type='com.atproto.label.defs#label')]",5947,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:oos2kjzwgyhlyipa5qkhw5dh,kenlowery.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:oos2kjzwgyhlyipa5qkhw5dh/bafkreick3dwa3x24n3fpyp4rabbidpkhwukcvewsp5tpz3pnxvrzyvmt4e@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:oos2kjzwgyhlyipa5qkhw5dh/bafkreicyixtwagp7l36oiyz7lnh4nq3ayebyyni3srey3vnot65ifao55y@jpeg,Writer and (ENNIE winning!) TTRPG designer who thinks about death the normal amount. linktr.ee/bannerlessgames ,Ken Lowery,1992,436,2024-01-25T23:51:21.034Z,[],5510,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:kjsl6b5t5klf5cbtnkyxq3ar,anarchonion.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:kjsl6b5t5klf5cbtnkyxq3ar/bafkreier3wyglv2swihssj3fwuqwf3mg7uv5x72cuaqdry2mhixzp4f6ya@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:kjsl6b5t5klf5cbtnkyxq3ar/bafkreiajklvp4s4rfbitmjgtmuem2ymp7jwywskzlfwobwhesvv7rxigue@jpeg,"26 | They/she | Soft Hair Haver + Walking Stereotype of a Person with ADHD | Queer as in fuck Henry Kissinger | discord (mutuals ONLY): metalgearfluid

people i've dorleypilled: 76

",Onion™ (they/she),5318,281,2024-03-20T12:51:17.343Z,[],17392,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,True
did:plc:smjq3vewiokoafh5k5vdjriv,crushbort.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:smjq3vewiokoafh5k5vdjriv/bafkreigt6haixec7yvvlrsdezd2mlypdz6bnpqqbztp55x4ukybysmn23u@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:smjq3vewiokoafh5k5vdjriv/bafkreiazzuhow47l5fot62d63m7mobb5mw35yq2ofkrqem4wgbhfct4sqa@jpeg,i’m in heaven now,bort,6748,189,2024-01-26T00:12:36.171Z,[],2335,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:kerbm4u64ddsm6x4jdfucdi2,kekeflipnote.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:kerbm4u64ddsm6x4jdfucdi2/bafkreibrsrdyhj45o4lyqkcvcmeuq4ftnizn4qhqxn4mb4nlpwocwpr66e@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:kerbm4u64ddsm6x4jdfucdi2/bafkreibemykpgpxpcfaghqxdlugrhnudfbowax2chuecynerd4fobmpfou@jpeg,"Bonjour !

Animator, illustrator, director (sometimes) making animals as bouncy as possible ❤️

Safe space 💙 Be friendly and respect eachothers 🙏

Might share more illustrations here than other sites 
(nothing can bounce on this website yet.... oopsy!) ",Kekeflipnote,11429,64,2024-02-09T01:49:50.440Z,[],117,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:bsnnfhn6xxfoad4bunb5doue,thetigerspot.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:bsnnfhn6xxfoad4bunb5doue/bafkreicicddmb6qomh4nno6humkqtxyjf24gplt34vix7luecrfujkyk5a@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:bsnnfhn6xxfoad4bunb5doue/bafkreihsizw33w3bqvubwivkgzq4jxmwmqfkgbbsqgr2z2s54vcucoobne@jpeg,"a soft little mammal

my movie review page: @wadewatches.bsky.social

trans lives matter | black lives matter
🏳️‍⚧️ 🤎",🐯 WVS 🏴‍☠️,1717,1510,2024-01-31T04:27:50.453Z,"[Label(cts='1970-01-01T00:00:00.000Z', src='did:plc:bsnnfhn6xxfoad4bunb5doue', uri='at://did:plc:bsnnfhn6xxfoad4bunb5doue/app.bsky.actor.profile/self', val='!no-unauthenticated', cid='bafyreidynuoiels3e23vlbjpauuq3sk4pr37btzm6fzywpkruuox2u4p2i', neg=None, py_type='com.atproto.label.defs#label')]",9933,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,True
did:plc:rogqxhzq6vy54nbuy4n6rwyd,pbump.com,https://cdn.bsky.app/img/avatar/plain/did:plc:rogqxhzq6vy54nbuy4n6rwyd/bafkreiekqngt2uqtsatqd4g6ckxhufyqgqwc45dlpxmimaioqz3nywkjvq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:rogqxhzq6vy54nbuy4n6rwyd/bafkreib5nqmfmtwc6wfhal4wf5ty4vktm7ttxu3naqoqwwxf7gjnlflyyy@jpeg,"Washington Post: National columnist. Newsletter: ""How To Read This Chart."" Book: ""The Aftermath.""",Philip Bump,15951,200,2024-01-26T00:13:18.429Z,[],3078,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:tiaodgr5mu3iyiqiwfunedxw,bethanyblack.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:tiaodgr5mu3iyiqiwfunedxw/bafkreibvsqkxre7apz32nvakxmfqhhmomuourwzx763g6ggzv5ruwldyue@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:tiaodgr5mu3iyiqiwfunedxw/bafkreih7igwxjq2w5fw2odwfnk4737v277bsyu4dwtd7qhg4bhzemvahay@jpeg,"Comedian, Actor, Writer, multiple Moral Panic survivor, trans since before it was an issue. One of life’s winners. Check out my website for tour details www.bethanyblack.co.uk",Bethany Black,2160,154,2024-01-25T23:50:52.129Z,[],2857,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:2pxxhwp2j3dybqa3mvyv6mwt,ryannorth.ca,https://cdn.bsky.app/img/avatar/plain/did:plc:2pxxhwp2j3dybqa3mvyv6mwt/bafkreidusoc6no6kl4uufonwogsy5nseipw2uv6t4p3ntkxjqtshxlh27a@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:2pxxhwp2j3dybqa3mvyv6mwt/bafkreihfmkqmnzlwiwhenkeeokyvpz3l2ynuno6kjwxw5rea6crrdsen3y@jpeg,"You know, the Dinosaur Comics guy! The Squirrel Girl guy. The Fantastic Four guy? The How To Invent Everything / How To Take Over The World guy? The non-linear Shakespeare guy? The Project Wonderful guy?  

Look, I'm... I'm a lot of guys",Ryan North,12371,381,2024-01-25T23:56:52.029Z,[],1287,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:6sdn2o7q6tpzfwkcqdinx5sw,thetattooedprof.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:6sdn2o7q6tpzfwkcqdinx5sw/bafkreiaqvmpj6n42324t4kdd7qb6gnfjgshh372pke7ynh6tn6yjbrg3fu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:6sdn2o7q6tpzfwkcqdinx5sw/bafkreifj5fdwa46yvh5badxgzaqv6olyrucpire6ok75wrymw55kqtajru@jpeg,"Educational developer, historian, abolitionist, purveyor of fine doggo content | Higher ed, critical pedagogy, technology and teaching, 18th-19th century history | Wrote: https://wvupressonline.com/node/823 | Fueled by coffee and spite.",Kevin Gannon ,5446,2931,2024-03-18T01:35:32.844Z,[],1494,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
did:plc:v5vphilwcf6nunioeyrpxw6g,andylevy.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:v5vphilwcf6nunioeyrpxw6g/bafkreigmobjpormvnlbguhc5em7f2kqoc6opfskzd2q4r3sk7l4mcgxlki@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:v5vphilwcf6nunioeyrpxw6g/bafkreihlbtnaswixbju2kfkz4dwgwoec67cxcrjmhni4cl2yriovtpq5ci@jpeg,"co-host of the daily beast podcast “the new abnormal.” ""one of the former greats"" - paul f tompkins  he/him https://podcasts.apple.com/us/podcast/the-new-abnormal/id1508202790",andy™,18225,570,2024-01-25T23:51:24.153Z,[],2874,blocked_by=False blocking=None blocking_by_list=None followed_by=None following=None muted=False muted_by_list=None py_type='app.bsky.actor.defs#viewerState',app.bsky.actor.defs#profileViewDetailed,False
